Order_ID,Order_Date,Ship_Date,Year,Month,Quarter,Customer_ID,Customer_Name,Segment,Country,State,City,Region,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Delivery_Days,Profit_Margin,Payment_Mode,Ship_Mode
ORD02185,2024-08-07,2024-08-08,2024,August,Q3,CUST2862,Saurabh,Home Office,India,Delhi,New Delhi,North,Technology,Laptop,Laptop,1800.99,3,10,26.22,1,1.46,UPI,First Class
ORD02186,2023-10-06,2023-10-09,2023,October,Q4,CUST4530,Riya,Home Office,India,Madhya Pradesh,Indore,Central,Furniture,Table,Table,2182.48,4,5,186.27,3,8.53,Debit Card,Same Day
ORD02187,2023-10-16,2023-10-17,2023,October,Q4,CUST9938,Karan,Consumer,India,Madhya Pradesh,Indore,Central,Office Supplies,Paper,Paper,701.27,9,0,62.57,1,8.92,Cash,Standard Class
ORD02188,2023-09-15,2023-09-20,2023,September,Q3,CUST2494,Priya,Corporate,India,Bihar,Darbhanga,East,Office Supplies,Pen,Pen,5214.73,1,0,621.35,5,11.92,Cash,First Class
ORD02189,2023-02-09,2023-02-11,2023,February,Q1,CUST9678,Shweta,Corporate,India,Gujarat,Ahmedabad,West,Furniture,Chair,Chair,3951.28,5,5,962.93,2,24.37,Debit Card,Standard Class
ORD02190,2023-02-10,2023-02-12,2023,February,Q1,CUST5784,Ankit,Consumer,India,Bihar,Patna,East,Office Supplies,Notebook,Notebook,1624.2,10,20,206.26,2,12.7,UPI,First Class
ORD02191,2023-08-03,2023-08-06,2023,August,Q3,CUST4236,Neha,Corporate,India,Gujarat,Surat,West,Technology,Keyboard,Keyboard,808.01,3,0,-20.28,3,-2.51,Cash,Same Day
ORD02192,2024-01-27,2024-01-28,2024,January,Q1,CUST2309,Vikas,Corporate,India,Gujarat,Ahmedabad,West,Technology,Laptop,Laptop,5823.89,4,20,862.56,1,14.81,Cash,Standard Class
ORD02193,2024-11-29,2024-12-02,2024,November,Q4,CUST1266,Ankit,Corporate,India,Bihar,Patna,East,Furniture,Table,Table,8804.73,2,20,1278.94,3,14.53,Debit Card,Standard Class
ORD02194,2023-05-03,2023-05-05,2023,May,Q2,CUST9743,Arjun,Home Office,India,Maharashtra,Nagpur,West,Office Supplies,Notebook,Notebook,9605.95,5,0,-316.58,2,-3.3,Credit Card,First Class
ORD02195,2024-03-22,2024-03-26,2024,March,Q1,CUST9358,Nisha,Corporate,India,Maharashtra,Pune,West,Office Supplies,Notebook,Notebook,1160.48,10,5,-40.13,4,-3.46,Debit Card,First Class
ORD02196,2023-03-23,2023-03-24,2023,March,Q1,CUST9181,Anjali,Home Office,India,Bihar,Patna,East,Office Supplies,Notebook,Notebook,2015.71,4,20,281.08,1,13.94,Cash,Same Day
ORD02197,2023-12-23,2023-12-26,2023,December,Q4,CUST1785,Neha,Home Office,India,Delhi,New Delhi,North,Furniture,Table,Table,6526.61,3,0,-222.2,3,-3.4,UPI,Standard Class
ORD02198,2024-11-10,2024-11-14,2024,November,Q4,CUST4040,Saurabh,Consumer,India,Karnataka,Bengaluru,South,Technology,Laptop,Laptop,9470.51,7,20,2317.98,4,24.48,Debit Card,First Class
ORD02199,2023-11-16,2023-11-17,2023,November,Q4,CUST1034,Ankit,Home Office,India,Karnataka,Mysuru,South,Furniture,Sofa,Sofa,3106.8,3,15,-71.41,1,-2.3,Credit Card,First Class
ORD02200,2024-09-03,2024-09-09,2024,September,Q3,CUST5521,Deepak,Home Office,India,Bihar,Patna,East,Office Supplies,Marker,Marker,1864.89,10,20,-10.39,6,-0.56,Credit Card,Same Day
ORD02201,2024-01-14,2024-01-15,2024,January,Q1,CUST6583,Ritika,Corporate,India,Bihar,Darbhanga,East,Office Supplies,Pen,Pen,1408.18,1,0,185.17,1,13.15,Credit Card,Same Day
ORD02202,2024-04-04,2024-04-10,2024,April,Q2,CUST2416,Arjun,Consumer,India,Maharashtra,Pune,West,Technology,Keyboard,Keyboard,2609.3,3,5,196.61,6,7.53,Debit Card,Same Day
ORD02203,2023-09-23,2023-09-27,2023,September,Q3,CUST1131,Riya,Consumer,India,Maharashtra,Nagpur,West,Technology,Mouse,Mouse,9897.15,6,0,1875.61,4,18.95,Cash,Standard Class
ORD02204,2024-06-05,2024-06-11,2024,June,Q2,CUST7898,Rohan,Corporate,India,Karnataka,Mysuru,South,Furniture,Table,Table,9500.01,1,15,-1.0,6,-0.01,Cash,Same Day
ORD02205,2024-09-05,2024-09-06,2024,September,Q3,CUST5456,Priya,Corporate,India,Delhi,New Delhi,North,Furniture,Bookcase,Bookcase,3944.97,7,20,568.69,1,14.42,UPI,Second Class
ORD02206,2023-04-24,2023-04-25,2023,April,Q2,CUST6754,Rohan,Consumer,India,Delhi,New Delhi,North,Technology,Printer,Printer,952.23,4,20,-46.22,1,-4.85,UPI,Second Class
ORD02207,2023-10-18,2023-10-19,2023,October,Q4,CUST9783,Karan,Corporate,India,Gujarat,Ahmedabad,West,Furniture,Table,Table,6770.26,9,5,1182.34,1,17.46,Credit Card,Second Class
ORD02208,2023-10-07,2023-10-08,2023,October,Q4,CUST1640,Shweta,Corporate,India,Gujarat,Ahmedabad,West,Technology,Keyboard,Keyboard,4225.73,1,0,512.9,1,12.14,Debit Card,Standard Class
ORD02209,2024-11-14,2024-11-15,2024,November,Q4,CUST6152,Sneha,Corporate,India,Maharashtra,Pune,West,Furniture,Chair,Chair,4271.34,4,10,-177.68,1,-4.16,Debit Card,Second Class
ORD02210,2023-10-24,2023-10-25,2023,October,Q4,CUST6889,Riya,Home Office,India,Maharashtra,Nagpur,West,Office Supplies,Pen,Pen,3486.64,1,15,41.77,1,1.2,Cash,Same Day
ORD02211,2023-03-16,2023-03-17,2023,March,Q1,CUST5917,Priya,Home Office,India,Gujarat,Ahmedabad,West,Furniture,Table,Table,1164.56,9,0,331.73,1,28.49,Credit Card,First Class
ORD02212,2023-04-08,2023-04-14,2023,April,Q2,CUST5304,Anjali,Corporate,India,Maharashtra,Pune,West,Furniture,Sofa,Sofa,6073.73,3,20,1245.3,6,20.5,Net Banking,Same Day
ORD02213,2023-06-29,2023-06-30,2023,June,Q2,CUST9355,Shweta,Home Office,India,Bihar,Darbhanga,East,Office Supplies,Pen,Pen,3290.56,9,0,288.26,1,8.76,UPI,Standard Class
ORD02214,2024-11-20,2024-11-22,2024,November,Q4,CUST8613,Shweta,Home Office,India,Bihar,Patna,East,Technology,Mouse,Mouse,2521.86,9,0,-40.51,2,-1.61,Cash,Second Class
ORD02215,2024-02-17,2024-02-22,2024,February,Q1,CUST1226,Vikas,Corporate,India,Delhi,New Delhi,North,Office Supplies,Marker,Marker,1954.51,5,5,447.84,5,22.91,Net Banking,First Class
ORD02216,2023-10-12,2023-10-14,2023,October,Q4,CUST1011,Ritika,Home Office,India,Karnataka,Mysuru,South,Technology,Keyboard,Keyboard,6839.95,1,20,967.34,2,14.14,Debit Card,Standard Class
ORD02217,2024-07-10,2024-07-14,2024,July,Q3,CUST1243,Saurabh,Consumer,India,Madhya Pradesh,Bhopal,Central,Technology,Printer,Printer,4855.88,9,20,1324.94,4,27.29,Cash,Same Day
ORD02218,2023-10-07,2023-10-10,2023,October,Q4,CUST8276,Amit,Consumer,India,Karnataka,Mysuru,South,Technology,Printer,Printer,912.8,4,15,44.01,3,4.82,Debit Card,First Class
ORD02219,2024-11-10,2024-11-15,2024,November,Q4,CUST2133,Anjali,Home Office,India,Maharashtra,Pune,West,Technology,Laptop,Laptop,3629.39,4,15,812.44,5,22.39,Net Banking,Standard Class
ORD02220,2023-07-19,2023-07-23,2023,July,Q3,CUST7529,Simran,Home Office,India,Maharashtra,Pune,West,Furniture,Chair,Chair,9926.64,9,10,339.84,4,3.42,UPI,Same Day
ORD02221,2023-11-27,2023-12-04,2023,November,Q4,CUST1150,Shweta,Corporate,India,Karnataka,Mysuru,South,Technology,Mouse,Mouse,8768.21,8,5,2110.67,7,24.07,UPI,Second Class
ORD02222,2024-06-08,2024-06-09,2024,June,Q2,CUST1523,Karan,Consumer,India,Madhya Pradesh,Indore,Central,Technology,Printer,Printer,2401.64,4,10,215.59,1,8.98,Debit Card,Second Class
ORD02223,2024-02-12,2024-02-17,2024,February,Q1,CUST2770,Vikas,Home Office,India,Karnataka,Bengaluru,South,Office Supplies,Paper,Paper,4214.79,6,5,1232.31,5,29.24,Credit Card,First Class
ORD02224,2024-05-25,2024-05-30,2024,May,Q2,CUST7207,Rahul,Consumer,India,Bihar,Darbhanga,East,Office Supplies,Notebook,Notebook,1972.74,7,5,453.15,5,22.97,Credit Card,Second Class
ORD02225,2024-11-03,2024-11-05,2024,November,Q4,CUST6537,Simran,Corporate,India,Karnataka,Mysuru,South,Furniture,Table,Table,3475.09,4,5,715.19,2,20.58,Credit Card,Second Class
ORD02226,2023-08-20,2023-08-21,2023,August,Q3,CUST5580,Rahul,Consumer,India,Maharashtra,Mumbai,West,Technology,Printer,Printer,4316.11,9,15,657.89,1,15.24,Net Banking,Same Day
ORD02227,2023-04-12,2023-04-16,2023,April,Q2,CUST5842,Rohan,Home Office,India,Bihar,Patna,East,Office Supplies,Notebook,Notebook,8359.6,8,5,1934.9,4,23.15,UPI,Second Class
ORD02228,2023-07-01,2023-07-02,2023,July,Q3,CUST6885,Pooja,Home Office,India,Delhi,New Delhi,North,Furniture,Bookcase,Bookcase,8690.95,8,20,-253.2,1,-2.91,UPI,Same Day
ORD02229,2023-05-10,2023-05-17,2023,May,Q2,CUST6816,Amit,Consumer,India,Bihar,Patna,East,Technology,Laptop,Laptop,6982.1,7,5,-7.01,7,-0.1,Cash,Second Class
ORD02230,2024-01-02,2024-01-03,2024,January,Q1,CUST4031,Ankit,Consumer,India,Gujarat,Ahmedabad,West,Office Supplies,Notebook,Notebook,4275.02,5,20,607.08,1,14.2,Debit Card,Standard Class
ORD02231,2024-01-18,2024-01-23,2024,January,Q1,CUST4698,Riya,Home Office,India,Madhya Pradesh,Indore,Central,Furniture,Table,Table,4146.85,4,5,546.82,5,13.19,Debit Card,Standard Class
ORD02232,2024-12-26,2024-12-31,2024,December,Q4,CUST6597,Ritika,Consumer,India,Gujarat,Ahmedabad,West,Furniture,Chair,Chair,9965.96,1,5,-26.65,5,-0.27,Debit Card,Second Class
ORD02233,2024-06-10,2024-06-16,2024,June,Q2,CUST7037,Nisha,Home Office,India,Maharashtra,Pune,West,Technology,Keyboard,Keyboard,6819.47,8,0,604.21,6,8.86,Credit Card,Standard Class
ORD02234,2023-10-20,2023-10-27,2023,October,Q4,CUST6639,Sneha,Consumer,India,Madhya Pradesh,Bhopal,Central,Office Supplies,Pen,Pen,1503.5,4,0,8.36,7,0.56,UPI,Standard Class
ORD02235,2024-01-21,2024-01-24,2024,January,Q1,CUST8227,Anjali,Consumer,India,Bihar,Darbhanga,East,Technology,Laptop,Laptop,9502.88,5,10,2450.42,3,25.79,Debit Card,Standard Class
ORD02236,2024-11-24,2024-11-29,2024,November,Q4,CUST2711,Neha,Home Office,India,Madhya Pradesh,Indore,Central,Office Supplies,Paper,Paper,9089.01,6,5,2699.77,5,29.7,Debit Card,Same Day
ORD02237,2023-12-19,2023-12-21,2023,December,Q4,CUST8716,Ritika,Consumer,India,Bihar,Darbhanga,East,Office Supplies,Marker,Marker,2241.49,6,0,166.78,2,7.44,UPI,Standard Class
ORD02238,2024-07-14,2024-07-15,2024,July,Q3,CUST7665,Neha,Home Office,India,Gujarat,Ahmedabad,West,Office Supplies,Notebook,Notebook,6758.35,6,15,806.48,1,11.93,Net Banking,Standard Class
ORD02239,2024-05-04,2024-05-10,2024,May,Q2,CUST9964,Arjun,Consumer,India,Maharashtra,Mumbai,West,Furniture,Chair,Chair,4300.22,2,15,323.52,6,7.52,Debit Card,Same Day
ORD02240,2023-06-04,2023-06-06,2023,June,Q2,CUST8968,Priya,Home Office,India,Madhya Pradesh,Bhopal,Central,Furniture,Sofa,Sofa,6019.05,4,5,911.63,2,15.15,Credit Card,Second Class
ORD02241,2024-02-29,2024-03-02,2024,February,Q1,CUST9159,Neha,Consumer,India,Delhi,New Delhi,North,Technology,Keyboard,Keyboard,1782.29,9,10,205.16,2,11.51,Credit Card,Second Class
ORD02242,2023-09-08,2023-09-12,2023,September,Q3,CUST6516,Pooja,Home Office,India,Gujarat,Surat,West,Furniture,Chair,Chair,5624.02,1,0,841.36,4,14.96,Net Banking,Second Class
ORD02243,2023-09-23,2023-09-27,2023,September,Q3,CUST6646,Simran,Home Office,India,Maharashtra,Nagpur,West,Office Supplies,Notebook,Notebook,2259.05,4,5,473.94,4,20.98,Net Banking,Same Day
ORD02244,2023-04-16,2023-04-20,2023,April,Q2,CUST4305,Riya,Corporate,India,Bihar,Patna,East,Furniture,Bookcase,Bookcase,446.95,9,10,33.16,4,7.42,Credit Card,Standard Class
ORD02245,2023-04-11,2023-04-18,2023,April,Q2,CUST5503,Rahul,Corporate,India,Karnataka,Bengaluru,South,Office Supplies,Pen,Pen,7846.08,1,0,1156.22,7,14.74,Credit Card,Second Class
ORD02246,2024-03-31,2024-04-07,2024,March,Q1,CUST4610,Nisha,Consumer,India,Madhya Pradesh,Bhopal,Central,Technology,Keyboard,Keyboard,2759.39,3,15,533.21,7,19.32,UPI,Same Day
ORD02247,2024-05-15,2024-05-22,2024,May,Q2,CUST6988,Saurabh,Corporate,India,Maharashtra,Pune,West,Technology,Keyboard,Keyboard,5760.43,4,5,1317.33,7,22.87,Debit Card,Same Day
ORD02248,2024-08-25,2024-08-29,2024,August,Q3,CUST3618,Rohan,Corporate,India,Bihar,Darbhanga,East,Office Supplies,Marker,Marker,7403.25,9,10,1210.71,4,16.35,Net Banking,First Class
ORD02249,2024-10-02,2024-10-04,2024,October,Q4,CUST6160,Rahul,Corporate,India,Madhya Pradesh,Bhopal,Central,Furniture,Chair,Chair,4984.14,5,15,-16.88,2,-0.34,Net Banking,Second Class
ORD02250,2023-04-23,2023-04-25,2023,April,Q2,CUST1889,Ritika,Consumer,India,Gujarat,Surat,West,Technology,Mouse,Mouse,2761.06,9,10,266.95,2,9.67,Debit Card,Same Day
ORD02251,2024-09-20,2024-09-24,2024,September,Q3,CUST4531,Karan,Home Office,India,Madhya Pradesh,Bhopal,Central,Furniture,Table,Table,6073.13,6,0,788.28,4,12.98,Credit Card,Second Class
ORD02252,2024-11-03,2024-11-06,2024,November,Q4,CUST1072,Rohan,Consumer,India,Delhi,New Delhi,North,Office Supplies,Notebook,Notebook,3024.21,5,15,-144.37,3,-4.77,UPI,First Class
ORD02253,2024-05-19,2024-05-25,2024,May,Q2,CUST8597,Ankit,Corporate,India,Bihar,Darbhanga,East,Office Supplies,Notebook,Notebook,5063.14,5,10,253.0,6,5.0,Cash,First Class
ORD02254,2024-10-27,2024-11-01,2024,October,Q4,CUST9679,Ankit,Consumer,India,Madhya Pradesh,Indore,Central,Technology,Laptop,Laptop,7399.16,4,5,-307.94,5,-4.16,Credit Card,Same Day
ORD02255,2024-12-11,2024-12-12,2024,December,Q4,CUST5420,Vikas,Consumer,India,Gujarat,Ahmedabad,West,Furniture,Table,Table,5931.31,8,5,1657.9,1,27.95,Debit Card,Same Day
ORD02256,2024-10-07,2024-10-09,2024,October,Q4,CUST3304,Deepak,Corporate,India,Bihar,Darbhanga,East,Furniture,Bookcase,Bookcase,1909.21,4,15,219.71,2,11.51,UPI,Standard Class
ORD02257,2024-11-23,2024-11-28,2024,November,Q4,CUST5788,Deepak,Corporate,India,Delhi,New Delhi,North,Furniture,Table,Table,1095.94,1,0,185.2,5,16.9,UPI,Same Day
ORD02258,2024-11-22,2024-11-27,2024,November,Q4,CUST7243,Rahul,Home Office,India,Karnataka,Bengaluru,South,Furniture,Table,Table,5595.21,7,15,517.99,5,9.26,UPI,Same Day
ORD02259,2023-12-10,2023-12-16,2023,December,Q4,CUST5149,Simran,Corporate,India,Bihar,Patna,East,Office Supplies,Pen,Pen,5309.49,7,0,1400.65,6,26.38,Debit Card,Second Class
ORD02260,2023-04-27,2023-05-04,2023,April,Q2,CUST4077,Ankit,Corporate,India,Delhi,New Delhi,North,Technology,Keyboard,Keyboard,2123.68,10,0,-89.41,7,-4.21,Net Banking,First Class
ORD02261,2023-04-21,2023-04-24,2023,April,Q2,CUST5781,Saurabh,Consumer,India,Delhi,New Delhi,North,Technology,Laptop,Laptop,8644.32,1,0,1313.86,3,15.2,Debit Card,First Class
ORD02262,2024-06-05,2024-06-10,2024,June,Q2,CUST1586,Anjali,Corporate,India,Gujarat,Ahmedabad,West,Office Supplies,Notebook,Notebook,8928.45,4,20,1419.01,5,15.89,Cash,Standard Class
ORD02263,2024-02-20,2024-02-24,2024,February,Q1,CUST9339,Vikas,Consumer,India,Karnataka,Bengaluru,South,Technology,Printer,Printer,8139.58,2,10,817.1,4,10.04,UPI,First Class
ORD02264,2024-10-23,2024-10-25,2024,October,Q4,CUST8821,Anjali,Corporate,India,Maharashtra,Nagpur,West,Office Supplies,Notebook,Notebook,7548.63,5,20,2034.84,2,26.96,Credit Card,First Class
ORD02265,2023-04-16,2023-04-20,2023,April,Q2,CUST9460,Vikas,Corporate,India,Gujarat,Ahmedabad,West,Furniture,Chair,Chair,5806.81,10,0,77.08,4,1.33,Credit Card,Same Day
ORD02266,2024-09-14,2024-09-15,2024,September,Q3,CUST3536,Arjun,Home Office,India,Delhi,New Delhi,North,Technology,Keyboard,Keyboard,2834.22,1,0,55.34,1,1.95,Cash,Same Day
ORD02267,2023-04-20,2023-04-23,2023,April,Q2,CUST9454,Saurabh,Corporate,India,Gujarat,Ahmedabad,West,Technology,Laptop,Laptop,2619.2,7,0,149.94,3,5.72,Net Banking,Same Day
ORD02268,2023-12-31,2024-01-05,2023,December,Q4,CUST9542,Sneha,Home Office,India,Delhi,New Delhi,North,Office Supplies,Marker,Marker,5640.31,7,15,878.74,5,15.58,UPI,Second Class
ORD02269,2023-12-07,2023-12-12,2023,December,Q4,CUST4398,Nisha,Consumer,India,Bihar,Patna,East,Technology,Laptop,Laptop,4379.7,6,0,724.39,5,16.54,Credit Card,First Class
ORD02270,2024-03-26,2024-04-01,2024,March,Q1,CUST3457,Shweta,Corporate,India,Madhya Pradesh,Indore,Central,Office Supplies,Paper,Paper,999.43,7,10,-19.26,6,-1.93,UPI,First Class
ORD02271,2024-02-02,2024-02-06,2024,February,Q1,CUST3327,Priya,Corporate,India,Maharashtra,Mumbai,West,Office Supplies,Pen,Pen,1883.93,5,5,247.41,4,13.13,Debit Card,First Class
ORD02272,2024-03-11,2024-03-15,2024,March,Q1,CUST9980,Riya,Home Office,India,Gujarat,Ahmedabad,West,Furniture,Sofa,Sofa,2297.15,9,10,112.9,4,4.91,UPI,Standard Class
ORD02273,2024-04-18,2024-04-20,2024,April,Q2,CUST8848,Saurabh,Corporate,India,Maharashtra,Mumbai,West,Furniture,Sofa,Sofa,4123.07,4,5,965.43,2,23.42,Net Banking,Second Class
ORD02274,2023-11-24,2023-11-26,2023,November,Q4,CUST9485,Nisha,Corporate,India,Karnataka,Mysuru,South,Furniture,Sofa,Sofa,335.85,1,5,59.54,2,17.73,Debit Card,Standard Class
ORD02275,2024-07-02,2024-07-07,2024,July,Q3,CUST8732,Ankit,Home Office,India,Maharashtra,Mumbai,West,Office Supplies,Marker,Marker,6754.99,4,0,1550.47,5,22.95,Cash,Same Day
ORD02276,2024-04-25,2024-04-29,2024,April,Q2,CUST2900,Priya,Home Office,India,Maharashtra,Nagpur,West,Office Supplies,Pen,Pen,9340.98,8,15,-401.21,4,-4.3,Credit Card,Second Class
ORD02277,2023-07-23,2023-07-24,2023,July,Q3,CUST2008,Rahul,Corporate,India,Karnataka,Bengaluru,South,Office Supplies,Marker,Marker,1707.08,9,15,444.11,1,26.02,Cash,Second Class
ORD02278,2023-10-30,2023-11-05,2023,October,Q4,CUST5756,Riya,Consumer,India,Delhi,New Delhi,North,Furniture,Sofa,Sofa,4693.48,3,5,692.79,6,14.76,Cash,First Class
ORD02279,2024-09-25,2024-10-02,2024,September,Q3,CUST8000,Priya,Home Office,India,Madhya Pradesh,Bhopal,Central,Office Supplies,Marker,Marker,6697.67,8,0,1256.97,7,18.77,Net Banking,Same Day
ORD02280,2024-02-17,2024-02-24,2024,February,Q1,CUST8459,Ritika,Corporate,India,Delhi,New Delhi,North,Technology,Mouse,Mouse,9331.06,6,15,2789.36,7,29.89,Cash,Same Day
ORD02281,2023-01-18,2023-01-23,2023,January,Q1,CUST7008,Ankit,Consumer,India,Gujarat,Ahmedabad,West,Furniture,Sofa,Sofa,7257.54,5,0,366.7,5,5.05,Credit Card,Second Class
ORD02282,2024-10-01,2024-10-03,2024,October,Q4,CUST3987,Ankit,Consumer,India,Madhya Pradesh,Bhopal,Central,Office Supplies,Paper,Paper,8821.57,4,15,-289.11,2,-3.28,Net Banking,Standard Class
ORD02283,2024-01-06,2024-01-12,2024,January,Q1,CUST5662,Riya,Home Office,India,Karnataka,Bengaluru,South,Office Supplies,Notebook,Notebook,2464.59,8,0,650.86,6,26.41,UPI,Same Day
ORD02284,2023-03-26,2023-03-29,2023,March,Q1,CUST1609,Priya,Consumer,India,Delhi,New Delhi,North,Technology,Mouse,Mouse,2710.68,10,0,73.81,3,2.72,Cash,Same Day
ORD02285,2023-02-03,2023-02-05,2023,February,Q1,CUST7576,Nisha,Home Office,India,Madhya Pradesh,Indore,Central,Technology,Laptop,Laptop,1553.63,1,20,389.48,2,25.07,Net Banking,Second Class
ORD02286,2024-07-23,2024-07-30,2024,July,Q3,CUST4331,Pooja,Corporate,India,Madhya Pradesh,Bhopal,Central,Technology,Keyboard,Keyboard,5100.57,10,15,949.79,7,18.62,Credit Card,Second Class
ORD02287,2024-08-07,2024-08-11,2024,August,Q3,CUST8734,Akash,Consumer,India,Karnataka,Mysuru,South,Furniture,Table,Table,2542.85,2,10,547.51,4,21.53,Credit Card,Same Day
ORD02288,2024-11-26,2024-12-03,2024,November,Q4,CUST4934,Ankit,Consumer,India,Maharashtra,Nagpur,West,Office Supplies,Marker,Marker,7648.05,7,10,454.37,7,5.94,UPI,Standard Class
ORD02289,2023-05-30,2023-06-06,2023,May,Q2,CUST9495,Ankit,Corporate,India,Bihar,Patna,East,Office Supplies,Marker,Marker,4224.69,7,10,98.82,7,2.34,Debit Card,First Class
ORD02290,2023-01-03,2023-01-04,2023,January,Q1,CUST1564,Ankit,Consumer,India,Karnataka,Bengaluru,South,Office Supplies,Marker,Marker,9770.3,3,10,1719.19,1,17.6,Net Banking,Same Day
ORD02291,2023-11-24,2023-11-25,2023,November,Q4,CUST1395,Shweta,Corporate,India,Madhya Pradesh,Indore,Central,Furniture,Sofa,Sofa,9358.53,7,0,525.81,1,5.62,Credit Card,Second Class
ORD02292,2024-10-22,2024-10-28,2024,October,Q4,CUST4247,Pooja,Corporate,India,Maharashtra,Pune,West,Furniture,Bookcase,Bookcase,7862.53,4,0,1714.43,6,21.81,Debit Card,Second Class
ORD02293,2023-02-08,2023-02-13,2023,February,Q1,CUST1859,Deepak,Home Office,India,Bihar,Patna,East,Furniture,Chair,Chair,6978.23,1,0,2009.55,5,28.8,Net Banking,Second Class
ORD02294,2024-06-28,2024-06-29,2024,June,Q2,CUST3843,Deepak,Home Office,India,Delhi,New Delhi,North,Office Supplies,Notebook,Notebook,4056.84,1,10,-17.24,1,-0.42,UPI,First Class
ORD02295,2023-07-04,2023-07-09,2023,July,Q3,CUST1829,Simran,Home Office,India,Madhya Pradesh,Bhopal,Central,Furniture,Sofa,Sofa,6782.75,9,20,1392.22,5,20.53,UPI,Standard Class
ORD02296,2023-04-01,2023-04-03,2023,April,Q2,CUST7841,Saurabh,Consumer,India,Karnataka,Bengaluru,South,Office Supplies,Marker,Marker,5835.59,7,15,130.64,2,2.24,Net Banking,Standard Class
ORD02297,2023-03-10,2023-03-13,2023,March,Q1,CUST5966,Arjun,Home Office,India,Gujarat,Ahmedabad,West,Furniture,Table,Table,5143.67,7,20,304.85,3,5.93,Credit Card,Same Day
ORD02298,2023-02-07,2023-02-10,2023,February,Q1,CUST9987,Sneha,Home Office,India,Delhi,New Delhi,North,Office Supplies,Pen,Pen,4389.17,2,0,771.73,3,17.58,UPI,Standard Class
ORD02299,2024-09-25,2024-09-30,2024,September,Q3,CUST5755,Ankit,Consumer,India,Gujarat,Surat,West,Technology,Printer,Printer,7503.1,10,15,234.69,5,3.13,Net Banking,Standard Class
ORD02300,2024-04-30,2024-05-04,2024,April,Q2,CUST6833,Rahul,Home Office,India,Madhya Pradesh,Bhopal,Central,Furniture,Bookcase,Bookcase,4172.19,10,5,184.44,4,4.42,Cash,Same Day
ORD02301,2024-05-05,2024-05-09,2024,May,Q2,CUST3053,Deepak,Home Office,India,Bihar,Darbhanga,East,Technology,Laptop,Laptop,2146.59,9,15,481.23,4,22.42,UPI,Same Day
ORD02302,2024-11-01,2024-11-05,2024,November,Q4,CUST3646,Arjun,Corporate,India,Maharashtra,Pune,West,Office Supplies,Paper,Paper,9110.68,1,0,725.04,4,7.96,UPI,Second Class
ORD02303,2024-12-08,2024-12-13,2024,December,Q4,CUST1184,Akash,Home Office,India,Maharashtra,Pune,West,Technology,Mouse,Mouse,7562.53,8,20,1996.12,5,26.39,UPI,Same Day
ORD02304,2023-07-11,2023-07-16,2023,July,Q3,CUST9811,Simran,Consumer,India,Madhya Pradesh,Bhopal,Central,Furniture,Bookcase,Bookcase,8492.02,6,5,118.76,5,1.4,Debit Card,First Class
ORD02305,2023-12-16,2023-12-21,2023,December,Q4,CUST8809,Riya,Corporate,India,Gujarat,Ahmedabad,West,Technology,Laptop,Laptop,9571.66,3,10,783.31,5,8.18,UPI,Same Day
ORD02306,2023-07-12,2023-07-17,2023,July,Q3,CUST7052,Shweta,Consumer,India,Karnataka,Mysuru,South,Technology,Keyboard,Keyboard,3524.56,1,20,-99.21,5,-2.81,Credit Card,Standard Class
ORD02307,2023-12-04,2023-12-08,2023,December,Q4,CUST4088,Akash,Consumer,India,Delhi,New Delhi,North,Furniture,Bookcase,Bookcase,4964.5,2,15,-58.81,4,-1.18,UPI,First Class
ORD02308,2023-11-12,2023-11-17,2023,November,Q4,CUST8022,Amit,Consumer,India,Bihar,Darbhanga,East,Furniture,Bookcase,Bookcase,2635.69,2,0,160.59,5,6.09,Credit Card,Standard Class
